simulation_id,terminal_value,pnl_pct
507,0.9999445192785283,-5.5480721471656835e-05
508,1.049131112363876,0.04913111236387602
509,0.941492605620854,-0.05850739437914598
510,1.015336929679474,0.015336929679474087
511,0.9371545977289746,-0.06284540227102542
512,1.1309711255144081,0.13097112551440815
513,1.0137592700703217,0.013759270070321739
514,0.9725117165636191,-0.027488283436380878
515,0.9711783749666062,-0.028821625033393805
516,1.1600014771566136,0.16000147715661361
517,0.9520192719181195,-0.047980728081880475
518,0.8907495455879453,-0.10925045441205472
519,1.020501756340025,0.020501756340024935
520,1.0273135329415874,0.02731353294158745
521,1.0160312827482396,0.016031282748239617
522,1.0753129239319787,0.07531292393197875
523,1.1018037517135648,0.10180375171356482
524,1.012497999614683,0.012497999614683009
525,0.933846643879239,-0.06615335612076101
526,0.9655583074252193,-0.03444169257478069
527,1.0020962002381961,0.002096200238196122
528,1.1053557507701728,0.10535575077017278
529,0.9851729648224797,-0.014827035177520265
530,0.9752478125772167,-0.02475218742278329
531,1.087663679146997,0.08766367914699691
532,0.9668479461193119,-0.03315205388068809
533,0.9617601001553286,-0.038239899844671355
534,1.056890688927125,0.05689068892712501
535,0.9758948743740963,-0.024105125625903723
536,1.1374665498355883,0.13746654983558826
537,0.9524591510476014,-0.04754084895239863
538,0.9441329289389682,-0.05586707106103184
539,0.9879621178602245,-0.012037882139775524
540,1.0102834653368056,0.010283465336805575
541,1.1878781218317696,0.18787812183176955
542,0.9452403654211213,-0.05475963457887867
543,0.9678926668102517,-0.032107333189748344
544,1.0815378702589704,0.08153787025897041
545,1.1070380786939824,0.10703807869398241
546,0.989123090315151,-0.010876909684849001
547,1.0439531426515785,0.04395314265157846
548,0.9525336324202132,-0.04746636757978684
549,1.077816949981223,0.0778169499812229
550,1.0823273533573032,0.08232735335730323
551,1.028820296073033,0.028820296073033047
552,1.0280559520191521,0.02805595201915212
553,0.9711172351368601,-0.028882764863139898
554,0.916458791885164,-0.08354120811483601
555,1.012988616135685,0.012988616135684916
556,1.0506700928592505,0.050670092859250504
557,1.090543851917266,0.0905438519172661
558,1.1005268254394998,0.10052682543949976
559,1.0063925664754185,0.006392566475418526
560,1.000582560962657,0.0005825609626570749
561,1.173800944098006,0.17380094409800595
562,1.0163694826508645,0.016369482650864464
563,1.0471884884644493,0.04718848846444934
564,1.135481994960874,0.1354819949608741
565,1.0819593394471214,0.08195933944712142
566,1.143721412947958,0.14372141294795804
567,1.0208778750740046,0.020877875074004626
568,1.0107143950891118,0.010714395089111761
569,1.0829987360807285,0.0829987360807285
570,1.0374991025369475,0.03749910253694755
571,1.1072572616141427,0.10725726161414273
572,0.9440912154028326,-0.055908784597167416
573,1.0568722119492613,0.05687221194926129
574,1.0552060066714246,0.05520600667142461
575,1.0531142696178883,0.05311426961788834
576,1.0855580775114593,0.08555807751145927
577,1.0269627521194813,0.026962752119481292
578,0.9266057648388443,-0.07339423516115573
579,1.0369474090802315,0.03694740908023153
580,1.0235459562053564,0.023545956205356378
581,0.9927533522572274,-0.007246647742772616
582,0.9801066369161368,-0.019893363083863247
583,1.073965756859989,0.07396575685998896
584,1.0463143835026103,0.0463143835026103
585,1.146034996336742,0.146034996336742
586,1.1215483786243412,0.1215483786243412
587,1.0575139017602642,0.05751390176026416
588,1.086959149830875,0.08695914983087505
589,1.0503555765216874,0.05035557652168743
590,1.087589914077186,0.08758991407718608
591,1.014970191701437,0.014970191701437097
592,0.9393154675906996,-0.060684532409300385
593,0.9518973426639108,-0.048102657336089205
594,0.9622285301351284,-0.037771469864871565
595,1.0094856573125437,0.009485657312543694
596,1.0231431552735755,0.023143155273575466
597,1.0239962416482744,0.023996241648274408
598,1.156814503490187,0.1568145034901871
599,0.9886082340799276,-0.011391765920072405
600,1.0096593884106904,0.009659388410690362
601,1.0209071940908243,0.02090719409082431
602,1.201520886371491,0.20152088637149101
603,1.1998250420296055,0.1998250420296055
604,1.036810925402724,0.036810925402724015
605,0.9041468220743262,-0.09585317792567383
606,0.9117023364715602,-0.08829766352843982
607,0.96394384201417,-0.03605615798582995
608,1.1063234971240241,0.10632349712402411
609,0.9261640291201481,-0.07383597087985194
610,1.019084414567174,0.019084414567174024
611,0.9674946523671059,-0.032505347632894144
612,0.9629851634069085,-0.03701483659309146
613,1.0919449417456828,0.0919449417456828
614,0.9604485441616974,-0.03955145583830255
615,0.9631574475849058,-0.036842552415094154
616,0.9679486852912791,-0.03205131470872091
617,0.9902180046946983,-0.00978199530530166
618,1.0116314268602007,0.011631426860200689
619,1.0108825079714294,0.010882507971429423
620,1.1413666148497073,0.14136661484970725
621,0.872181288356239,-0.12781871164376102
622,1.1267063100904626,0.12670631009046263
623,1.0572119621386193,0.05721196213861934
624,1.1247540202364703,0.12475402023647031
625,0.9793247206985385,-0.020675279301461513
626,0.9974821253483637,-0.0025178746516363315
627,1.0683471962154276,0.06834719621542762
628,1.111610015250689,0.11161001525068892
629,1.0650705370990832,0.06507053709908317
630,1.062736608346914,0.06273660834691408
631,1.0437160073268203,0.04371600732682035
632,0.9808956881025841,-0.019104311897415904
